Ward_code,Ward,Borough,Life_Expectancy,Childhood_Obesity,Incapacity_Benefit,Unemployment_Rate,Crime_Rate,Deliberate_Fires,GCSE_points,Unauthorised_Absence,Dependent_children,Public_Transport_Access,Homes_with_access,Wellbeing_score
E05000542,Grange,Southwark,78.63337208,25.27881041,2.105263158,7.638281481,90.38106894,0.542168675,329.5199005,1.393264659,30.55555556,5.088521809,-14.99487426,8.0
E05000543,Livesey,Southwark,81.81373739,28.76712329,2.261306533,12.89330984,100.8871423,0.962199313,343.9296703,1.275792507,30.64102564,4.341893724,-12.23093307,7.6
E05000544,Newington,Southwark,81.07113913,28.65013774,2.612612613,7.739116135,125.7128646,0.268456376,342.2314286,1.300180505,27.83333333,5.764258769,-7.278948787,7.7
E05000545,Nunhead,Southwark,77.65810015,25.90529248,3.384615385,11.58861186,98.11688295,0.654545455,342.9,1.045134328,28.59375,4.822169619,-8.724617087,7.6
E05000546,Peckham,Southwark,78.47838507,30.41666667,1.913875598,14.33668734,114.1676041,0.598006645,343.1032407,0.967002629,29.17647059,4.064875677,-8.738384494,7.6
E05000547,Peckham Rye,Southwark,81.9185963,19.87767584,1.989528796,5.845074121,93.60648013,0.074074074,338.0815534,0.836834831,20.46875,3.455193884,5.341056981,7.6
E05000548,Riverside,Southwark,81.72149156,28.21782178,1.32,4.944677712,54.13763984,0.257234727,321.789313,1.588205645,26.52173913,4.39262928,-8.314117983,8.0
E05000549,Rotherhithe,Southwark,80.29442832,31.46853147,2.201834862,6.017856759,144.1346697,0.553633218,337.2552632,1.038275125,30.17241379,5.256955871,4.794381367,8.0
E05000550,South Bermondsey,Southwark,81.50809208,30.08356546,2.292682927,8.718100946,118.3124135,0.282685512,342.5711538,1.438612199,30.29850746,3.651928246,-9.502063526,8.0
E05000551,South Camberwell,Southwark,83.82585011,29.32862191,1.526315789,6.821338652,86.51118656,0.463320463,357.0623853,0.868259895,17.28813559,4.623749141,-12.35921923,7.7
E05000552,Surrey Docks,Southwark,80.44697655,25.78947368,1.228813559,3.535773464,103.7187653,0.275862069,341.2620155,1.386879433,20.24390244,2.871789086,-4.829443711,8.0
E05000553,The Lane,Southwark,81.06877986,27.89473684,1.830357143,9.768530435,149.7945662,0.564263323,339.8661765,1.149009901,23.33333333,5.981285881,-5.578340184,7.6
E05000554,Village,Southwark,84.82733121,10.34482759,0.981595092,2.839364076,88.26217757,0.240963855,380.6974138,0.440671642,6.268656716,4.118503148,0.689226973,7.7
E05000555,Beddington North,Sutton,83.26284815,20.64896755,1.176470588,3.588970764,51.93401168,1.142857143,358.866087,0.933107191,9.423076923,2.63480019,9.594555236,7.8
E05000556,Beddington South,Sutton,82.33286293,24.07932011,2.173913043,6.103891846,82.24895845,0.921658986,351.975,1.448533163,23.50877193,2.002109915,2.393000647,7.8
E05000557,Belmont,Sutton,83.16799436,19.67871486,1.439393939,2.774284853,32.28989451,0.67961165,370.4933333,0.949152542,9.090909091,2.277272675,-12.32759287,7.8
E05000558,Carshalton Central,Sutton,83.5297738,14.13793103,1.176470588,3.155529941,62.92897933,0.582524272,380.1008772,0.756842989,10,3.279862235,-1.370651565,7.8
E05000559,Carshalton South and Clockhouse,Sutton,82.99070871,12.98245614,1.25984252,2.883680323,48.09570122,0.298507463,368.181,0.951625387,8,2.12311451,7.090620268,7.8
E05000560,Cheam,Sutton,82.85518337,13.14102564,0.708661417,1.887907355,38.88172241,0.666666667,399.9905983,0.576489533,5.102040816,2.166827199,-4.077174687,7.8
E05000561,Nonsuch,Sutton,86.1697579,11.5942029,0.647482014,1.811378872,54.61441935,0.733944954,372.9131944,0.549481481,5.625,2.289206823,-1.651619816,7.8
E05000562,St Helier,Sutton,80.78472108,24.67532468,1.898734177,7.58657138,63.80676114,0.573770492,329.9179641,1.332502543,23,2.898644476,0.941558008,7.8
E05000563,Stonecot,Sutton,81.41610325,18.58190709,0.704225352,2.807785219,53.41952599,0.639269406,377.0871345,0.489531345,6.79245283,2.454452444,-2.080119775,7.8
E05000564,Sutton Central,Sutton,81.31713925,18.60465116,1.35483871,5.540397352,97.71875595,0.881057269,347.6788462,1.294951923,17.73584906,4.862367598,-11.69482306,7.8
E05000565,Sutton North,Sutton,82.93905067,20,0.839694656,3.458822011,64.45224853,0.568720379,369.1883721,0.837976438,11.76470588,3.336530125,-7.067674017,7.8
E05000566,Sutton South,Sutton,80.53884269,21.02272727,1.221374046,3.713769481,46.86493791,0.303030303,375.2277228,1.136768448,11.11111111,3.269863939,-18.4802808,7.8
E05000567,Sutton West,Sutton,81.9104989,20.08368201,0.890410959,2.360625842,45.60097285,0,377.46875,0.825181159,7.391304348,3.532778662,-0.43272261,7.8
E05000568,The Wrythe,Sutton,79.98731854,21.47887324,1.086956522,4.125229434,72.37248208,0.28708134,363.1512605,0.951960784,15.91836735,2.638672548,-5.461920608,7.8
E05000569,Wallington North,Sutton,82.37830921,18.99641577,1.388888889,3.212779117,80.55232191,0.829493088,375.2150376,1.081017192,11.53846154,3.469860774,-2.45297528,7.8
E05000570,Wallington South,Sutton,82.56622228,21.03174603,1.865671642,4.436353314,67.06574512,0.666666667,377.914876,0.850904393,13.91304348,3.359194534,-6.063832264,7.8
E05000571,Wandle Valley,Sutton,79.94830503,20.15915119,1.75,6.41837186,71.70948075,1.576763485,314.5889571,1.413017099,22.5,2.390583824,6.905470026,7.8
E05000572,Worcester Park,Sutton,84.10603255,18.26086957,0.849673203,2.26387786,42.99642054,0.168067227,367.4696721,0.870221328,10.33333333,2.37827005,-0.656471249,7.8
E05000573,Bethnal Green North,Tower Hamlets,78.22119169,26.89295039,2.12962963,12.45345999,127.9622207,1.393728223,343.4096296,0.977879656,36.8852459,5.995546572,3.279153611,7.8
E05000574,Bethnal Green South,Tower Hamlets,79.32132633,23.33333333,2.142857143,10.43122059,140.7759662,1.689189189,338.1247934,0.977044393,32.8358209,6.786109589,5.800280097,7.8
E05000575,Blackwall and Cubitt Town,Tower Hamlets,81.78644779,25.65947242,1.389728097,6.495813189,43.32752702,0.930232558,342.7149254,1.297713098,32.75862069,3.783202429,3.021432119,8.4
E05000576,Bow East,Tower Hamlets,79.30239476,27.52043597,2.337662338,9.895099141,123.166593,1.042345277,341.0625,1.397847478,43.93442623,3.647679092,2.770223554,7.7
E05000577,Bow West,Tower Hamlets,80.83591618,19.76047904,2,8.425567924,151.092262,2.611940299,351.8442105,1.051764706,24.91525424,5.183940262,6.283399922,7.7
E05000578,Bromley-by-Bow,Tower Hamlets,81.25021514,25.23809524,2.18487395,14.94753767,96.35301515,1.224489796,351.6382979,1.005132807,36.6,4.23848798,-1.066959544,7.7
E05000579,East India and Lansbury,Tower Hamlets,78.16613416,25.9375,2.938388626,18.65169048,103.9957853,1.777777778,322.5264151,1.114359862,39.28571429,3.518974031,0.788367792,8.4
E05000580,Limehouse,Tower Hamlets,77.46586482,25.4473161,2.175732218,11.0532912,93.17593748,1.987951807,342.9403727,1.090279688,36.47058824,4.965510938,3.433099831,8.4
E05000581,Mile End and Globe Town,Tower Hamlets,78.5547024,23.72505543,1.625,8.392117327,79.61779784,0.943396226,341.6328244,1.036757873,32.22222222,5.355035618,-0.990082389,7.8
E05000582,Mile End East,Tower Hamlets,80.02302149,31.04761905,1.990291262,13.87058244,93.99002311,2.291666667,349.6390244,1.321680217,36.18421053,5.343505894,2.673677154,7.7
E05000583,Millwall,Tower Hamlets,82.65275817,24.87046632,1.030150754,5.013165203,13.92964197,0.240963855,338.3180556,1.259027778,21.0989011,3.41731256,-4.627972804,8.4
E05000584,St Dunstan's and Stepney Green,Tower Hamlets,78.91229538,26.8488746,2.198275862,11.59694863,83.44037392,1.850746269,346.693401,0.995178787,32,5.358643656,5.852002328,8.1
E05000585,St Katharine's and Wapping,Tower Hamlets,81.46132509,16.39344262,1.449275362,4.218293953,57.71922623,0.153256705,346.218254,0.931416838,25.47619048,4.416186374,-2.054179494,8.1
E05000586,Shadwell,Tower Hamlets,81.248336,27.64227642,1.900452489,14.40089744,102.9410124,1.282051282,349.3674556,0.948763936,30.86419753,6.04794628,-3.870073951,8.1
E05000587,Spitalfields and Banglatown,Tower Hamlets,79.76334706,23.65145228,1.657458564,10.79243673,82.82155618,0.446428571,344.3188679,0.938611449,29.72222222,6.879164858,-13.6818268,7.8
E05000588,Weavers,Tower Hamlets,79.04372866,26.07361963,2.064220183,11.53961756,174.1413201,0.49122807,338.8247253,0.816643357,34.36363636,5.495233652,6.426902134,7.8
E05000589,Whitechapel,Tower Hamlets,77.01792132,28.64583333,1.468253968,9.217854776,67.94817657,0.923076923,343.685,1.114039409,31.26984127,6.840616045,-9.233946311,8.1
E05000590,Cann Hall,Waltham Forest,79.51421175,21.94513716,1.9,10.25913948,82.9964548,0.706713781,329.377027,1.482279171,23.23943662,2.915787316,0.682001315,7.7
E05000591,Cathall,Waltham Forest,81.47195226,23.58974359,2.47311828,12.92042891,87.24004848,0.458015267,336.9809524,1.542208589,24.30769231,4.34953355,4.181215046,7.7
E05000592,Chapel End,Waltham Forest,83.39111524,23.58078603,1.347150259,7.992903135,82.55967186,0.555555556,337.1295302,0.947873684,19.25925926,2.926598233,5.338051624,7.8
E05000593,Chingford Green,Waltham Forest,82.11637769,17.20430108,1.732283465,4.779818297,84.00980742,0.380952381,346.710084,0.97400163,18.63636364,2.794992927,8.200276993,7.8
E05000594,Endlebury,Waltham Forest,85.64398539,18.55670103,1.830985915,4.652043155,80.66773181,0.272727273,351.3767123,1.112891986,18.57142857,2.350996726,3.218887976,7.8
E05000595,Forest,Waltham Forest,81.48385497,22.80701754,2.131147541,7.131374014,85.59729058,0.384615385,331.8146789,1.148035488,14.03225806,4.348486459,6.590406285,7.7
E05000596,Grove Green,Waltham Forest,83.53901335,23.77850163,1.25,7.144995363,92.65305575,0.066445183,345.547,1.312018906,13.76811594,4.247435047,-5.121114526,7.7
E05000597,Hale End and Highams Park,Waltham Forest,83.5223847,18.43317972,1.794871795,6.620021748,77.70670847,0.084388186,339.7323171,0.950930997,17.34375,2.548120642,4.956683422,7.8
E05000598,Hatch Lane,Waltham Forest,80.39700547,17.64705882,2.413793103,6.538213786,81.51966664,0.796460177,356.9777778,1.202606952,22.22222222,2.50476746,3.301449037,7.8
E05000599,High Street,Waltham Forest,82.62708171,23.87267905,1.642512077,8.141368294,188.6457805,0.824742268,346.0592593,1.214705882,22.60869565,4.367763144,18.30853399,7.8
E05000600,Higham Hill,Waltham Forest,80.87635008,27.46615087,2.365591398,11.28277656,71.0618701,0.581818182,339.747929,1.131347962,30.12658228,2.612611721,10.92905226,7.8
E05000601,Hoe Street,Waltham Forest,79.65856723,24.66843501,2.56281407,11.61701047,126.5523571,0.6271777,332.8598214,1.143711844,22.25352113,5.190927947,0.67873373,7.8
E05000602,Larkswood,Waltham Forest,82.29186383,22.83950617,2.302631579,6.394137343,78.01403484,0.936170213,350.9258503,1.314599483,20.18181818,2.845489469,8.537365029,7.8
E05000603,Lea Bridge,Waltham Forest,78.08812169,21.77589852,1.822429907,11.67594017,99.47918651,0.5,339.1572254,1.481574318,21.08695652,3.632291367,12.37452608,7.7
E05000604,Leyton,Waltham Forest,80.51236993,19.53781513,2.676767677,12.47360975,96.95636131,0.546075085,321.535625,1.458251058,25.78313253,3.830592018,8.253308344,7.7
E05000605,Leytonstone,Waltham Forest,80.64269681,17.36111111,1.959798995,7.287610259,116.8892009,0.226415094,351.8742268,1.004180602,14.71698113,5.478237733,-2.960854334,7.7
E05000606,Markhouse,Waltham Forest,81.23530906,25.06024096,1.96969697,11.28529317,107.8314359,0.620689655,348.1578571,1.339611054,21.51898734,4.189428159,7.809717686,7.8
E05000607,Valley,Waltham Forest,82.9783212,20.50632911,2.418300654,7.824773429,142.0708765,0.854700855,343.1713376,1.365715916,22.75862069,2.424145588,-0.412058709,7.8
E05000608,William Morris,Waltham Forest,80.36339067,25.05966587,1.827956989,8.962757815,70.3682826,0.221402214,330.4067164,0.975,24.08450704,3.478661139,-0.087984227,7.8
E05000609,Wood Street,Waltham Forest,80.24380778,21.84684685,2.445652174,9.712039104,96.99027605,0.144927536,340.3625,1.022282609,23.42105263,3.664231539,1.719814836,7.8
E05000610,Balham,Wandsworth,84.58071747,12.29946524,1.026785714,2.280118633,117.6762472,0.200668896,369.9746835,0.718376068,7.454545455,4.735192927,-6.922036738,7.5
E05000611,Bedford,Wandsworth,81.33239687,17.96116505,1.434782609,2.796522372,124.4336322,0.201342282,348.7473684,0.739580908,12.54901961,4.126436737,2.475004364,7.6
E05000612,Earlsfield,Wandsworth,81.88430256,21.85185185,1.399176955,3.016751987,70.1255213,0.19047619,352.0755319,0.99737303,16.94915254,3.904160046,1.266341902,7.6
E05000613,East Putney,Wandsworth,83.31049854,11.76470588,0.775862069,2.13719272,61.42785414,0.129449838,343.2409524,1.035246996,12.70833333,4.117171013,-7.137064772,8.0
E05000614,Fairfield,Wandsworth,80.77662209,21.25,0.966386555,2.431437811,98.02007711,0,345.3073684,1.062063953,12.82608696,5.493040577,-6.493332153,8.0
E05000615,Furzedown,Wandsworth,82.36580009,19.96124031,1.674418605,6.364744371,69.14581471,0.127388535,356.5191919,0.898343778,20,3.189730949,-4.774288544,7.6
E05000616,Graveney,Wandsworth,82.05157224,21.16402116,1.524663677,5.048732104,124.069379,0,349.8966667,0.990068281,22.15384615,5.174221069,-9.413818955,7.6
E05000617,Latchmere,Wandsworth,79.67554,27.12643678,2.123893805,7.868352565,110.3547402,0.636942675,352.9731343,1.288276262,31.57142857,5.922861425,-1.583746412,7.5
E05000618,Nightingale,Wandsworth,79.37068739,18.49710983,1.342592593,2.727235502,99.84331597,0.27027027,357.3,0.731516937,9.655172414,5.403948608,-7.541946034,7.6
E05000619,Northcote,Wandsworth,84.89084285,10.40462428,0.772727273,2.310403553,137.2047637,0.066006601,342.9109091,0.814672686,4.626865672,5.279557728,-0.441574482,7.5
E05000620,Queenstown,Wandsworth,82.1186933,25.64102564,1.153846154,4.690792027,71.63814361,0.546448087,321.9134615,1.157578323,28,4.388593231,2.452303626,7.5
E05000621,Roehampton,Wandsworth,79.56571636,22.22222222,2.429149798,7.834090708,65.91061572,0.350877193,351.8838235,1.410476718,31.50684932,2.816104695,10.33930065,8.0
E05000622,St Mary's Park,Wandsworth,78.57508382,23.7704918,0.980392157,4.761807577,82.87731901,0.117647059,350.1829268,1.259418932,19.10714286,3.916892563,-0.976818028,7.5
E05000623,Shaftesbury,Wandsworth,81.52365539,26.57342657,1.339285714,2.765810596,117.4102515,0.208333333,340.6809524,0.997923323,13.55555556,5.52140209,-9.665284568,7.5
E05000624,Southfields,Wandsworth,83.17325912,17.29559748,0.843881857,2.640710246,81.57723915,0.242424242,367.4943182,0.681130742,11.25,3.710393954,-4.332727135,8.0
E05000625,Thamesfield,Wandsworth,85.87863555,11.69590643,0.582959641,1.300115798,99.5276356,0,362.7627451,0.760167131,4.727272727,4.527339789,3.932759508,8.0
E05000626,Tooting,Wandsworth,81.11063516,21.03960396,1.178861789,5.608211939,61.27875159,0.17699115,354.15,0.891807089,22.28571429,5.110871411,-0.670822974,7.6
E05000627,Wandsworth Common,Wandsworth,80.58623551,16.66666667,1.004366812,2.02074243,74.81781873,1.075949367,356.8666667,0.818007203,6.567164179,2.708039957,3.403848915,7.6
E05000628,West Hill,Wandsworth,80.04561844,18.36228288,1.129707113,4.637400205,54.98590558,0.18018018,355.5666667,0.948642534,19.7260274,2.806530092,-1.217456259,8.0
E05000629,West Putney,Wandsworth,81.1619738,21.79930796,1.682692308,3.785759841,72.55642934,0.198675497,338.309697,1.253733906,17.25806452,2.704274384,-4.582649754,8.0
E05000630,Abbey Road,Westminster,87.91895594,23.95833333,1.032258065,2.264290768,56.74665066,0.176211454,337.403125,0.827647059,7.826086957,5.356010394,-1.117032685,8.0
E05000631,Bayswater,Westminster,84.4939312,20.2247191,2.1875,4.198167576,130.6404328,0,359.8296296,1.306069364,12.4137931,6.512012931,3.354985157,7.9
E05000632,Bryanston and Dorset Square,Westminster,85.92486203,35.71428571,1.230769231,3.555147557,83.68155676,0.080645161,359.5738095,1.219630485,11.33333333,7.996288883,-7.146516218,7.9
E05000633,Churchill,Westminster,82.84030595,26.92307692,3.043478261,6.580462928,134.897473,0.198019802,336.3395604,1.390622336,33.33333333,4.930007196,4.60761474,8.0
E05000634,Church Street,Westminster,80.95379434,26.78185745,4.805194805,12.26833896,70.77620443,0.334728033,345.8304054,1.343732591,39.6875,6.718213923,0.153797142,8.0
E05000635,Harrow Road,Westminster,80.05136478,27.27272727,3.389830508,10.5040221,85.36501855,0,357.6793388,1.135244648,33.20754717,5.71677121,-11.46468825,8.0
E05000636,Hyde Park,Westminster,83.31597807,15.84158416,1.44278607,2.910936835,61.46155461,0,340.0177778,2.115,13.07692308,7.982478216,0.992312228,7.9
E05000637,Knightsbridge and Belgravia,Westminster,90.2556741,24.64652065,0.133333333,0.407212828,61.57303461,0,401.0333333,0.483695652,0.64516129,6.629948693,12.60252109,8.0
E05000638,Lancaster Gate,Westminster,85.67058803,22.13114754,1.296296296,3.28695217,157.3686637,0.073800738,379.1773585,1.487234043,14.28571429,7.652652826,-2.172641647,7.9
E05000639,Little Venice,Westminster,82.89582216,22.02380952,2.129032258,3.32585803,93.0458011,0.092165899,343.0453704,1.45376,19.09090909,5.644336652,0.326445438,8.0
E05000640,Maida Vale,Westminster,83.52578375,23.72093023,2.119205298,4.688451608,97.34730546,0.289855072,359.5727273,1.011649366,28.0952381,5.186926433,8.90736587,8.0
E05000641,Marylebone High Street,Westminster,84.89221672,24.64652065,0.813953488,1.264928676,64.01068327,0.092592593,364.7115385,1.043518519,12.17391304,7.741554936,-1.823287409,7.9
E05000642,Queen's Park,Westminster,79.9507778,26.76056338,2.97752809,13.31247989,71.91561832,0,353.0883562,1.20648318,36.71875,5.040480881,-11.69435001,8.0
E05000643,Regent's Park,Westminster,85.36731216,21.65605096,1.893491124,2.372536586,61.49660734,0.08097166,361.5206349,1.26048951,12.79069767,5.223717068,16.86009982,8.0
E05000644,St James's,Westminster,83.9678491,24.17582418,2.216216216,5.893185775,63.64486615,0.346320346,354.595082,0.823201856,18.57142857,7.596734585,8.062885475,8.0
E05000645,Tachbrook,Westminster,83.78697009,25.74257426,1.85483871,2.714716247,77.99031617,0.239520958,344.9604651,0.945360825,22,6.561638189,7.679025832,8.0
E05000646,Vincent Square,Westminster,82.468669,22.22222222,2.6,4.155565647,33.14266907,0.194174757,358.6311927,0.805766526,21.21212121,6.90706942,9.540091556,8.0
E05000647,Warwick,Westminster,84.30422174,21.23893805,2.080536913,3.852829419,56.69567718,0.103626943,352.7865385,1.175723831,22.08333333,7.223790239,3.438364346,8.0
E05000648,Westbourne,Westminster,78.2707,26.55246253,4.419889503,9.379643829,83.76896129,0.153846154,365.4962733,1.199655963,41.07692308,4.908972264,5.580319738,8.0
E05000649,West End,Westminster,82.8814555,21.21212121,1.875,3.135138472,91.25611689,0.365296804,337.4137931,0.846718147,10.47619048,7.983707684,-5.031663425,8.0
